start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,La información que compartas en este instrumento es anónima y sólo será usada para fines investigativos.,Nombre del Centro de Desarrollo Infantil.,NOMBRE DEL CENTRO EDUCATIVO2,NOMBRE DEL CENTRO EDUCATIVO3,NOMBRE DEL CENTRO EDUCATIVO4,"1. Narra una historia relacionada con una situación significativa para ti (positiva, negativa, interesante o mixta), que hayas vivido o que estés viviendo como agente educativo en el centro infantil. ",Ponle un hashtag (#) o un título a tu historia:,La historia que contaste te genera,¿Con qué frecuencia sucede la situación que narraste en la historia? ,"En general, mi experiencia se relaciona con...","En general, mi experiencia se relaciona con.../La apropiación y uso de herramientas tecnológicas.","En general, mi experiencia se relaciona con.../Las formas como están organizadas las rutinas diarias.","En general, mi experiencia se relaciona con.../La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil.","En general, mi experiencia se relaciona con.../Los momentos de alimentación de las niñas y los niños.","En general, mi experiencia se relaciona con.../El desempeño de los docentes y sus prácticas.","En general, mi experiencia se relaciona con.../La disposición intencionada de los espacios y ambientes.","En general, mi experiencia se relaciona con.../La calidad de las interacciones entre los actores.","En general, mi experiencia se relaciona con.../El acompañamiento a las transiciones de las niñas y los niños.","En general, mi experiencia se relaciona con.../La documentación de las experiencias realizadas en el Centro de Desarrollo Infantil.","En general, mi experiencia se relaciona con.../El trabajo colaborativo entre las y los Agentes Educativos.","En general, mi experiencia se relaciona con.../Otro",¿Cuál es el actor principal de tu historia?,"Si en la anterior pregunta tu respuesta fue ""Otro"", escribe cuál","Mientras escribías la historia, sentiste que","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades manuales: tejer, sembrar, cocinar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Ninguna de las anteriores","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución ","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Trabajo Colaborativo.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Sostenibilidad.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Pensamiento Crítico.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Resolución de problemas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de herramientas tecnológicas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de la Información y Comunicación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Creatividad e Innovación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Vida y Carrera.","De acuerdo con la historia que contaste, cuál fue tu rol como agente educativo/a.",_id,_uuid,_submission_time,_validation_status,_index
2020-10-27T13:50:43.139-05:00,2020-10-27T13:55:39.014-05:00,2020-10-26,Sí,2020-10-27,Antioquia,,CI HOGARES BAMBI,,,,"El día que inicié mi proceso en hogares Bambi fue justo el día antes de entrega de paquetes alimentarios, todo fue un caos porque no sabía que debía hacer, me estrese muchísimo porque veía que llegaban muchas cosas y yo estaba en blanco, pero mis auxiliares me ayudaron a entender como era ese proceso y fueron mi mano derecha.",#Enredada,Motivación,Única vez,La forma como están organizadas las rutinas diarias,0,1,0,0,0,0,0,0,0,0,0,Otro,Auxiliares de nutrición,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Resolución de problemas,0,0,0,1,0,0,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,132831083,e359d3fd-fbe7-421e-8e34-6b8d71ed4b31,2020-10-27T18:55:49,,260
2020-10-22T08:53:37.817-05:00,2020-10-22T10:24:37.385-05:00,2020-10-21,Sí,2020-10-22,Antioquia,,CI HOGARES BAMBI,,,,"Un día una de las agentes educativas durante el tiempo de entrega de complementos nutricionales, se me acerca para decirme que me admiraba por mis conocimientos en mi profesión, generando gusto interés por conocer más sobres los temas relacionados con niños y niñas  de tal manera que se anima para matricular sus estudios y formarse en esto.",#Me Gusta lo que hago.,Orgullo,Única vez,El desempeño de los agentes educativos y sus prácticas La disposición intencionada de los espacios y ambientes La calidad de las interacciones entre los actores,0,0,0,0,1,1,1,0,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Pensamiento Crítico Vida y Carrera,0,0,1,0,0,0,0,1,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",130945065,2036323f-f9db-4415-915d-b1d5088f57fa,2020-10-22T15:24:36,,203
2020-10-20T18:44:45.856-05:00,2020-10-20T18:53:51.118-05:00,2020-10-19,Sí,2020-10-20,Antioquia,,CI HUELLITAS DE ANGELES,,,,"Desde hace algún tiempo la cotidianidad cambió para enseñarnos otra forma de vivir, una agente educativa en compañía de sus compañeras iniciaron un viaje a la transformación , al principio fue un caos total , ninguna conocía esta forma de trabajo , pero con el tiempo entre todas se ayudaron, se apoyaron y guiaron para poder brindarle a los niños y las niñas las herramientas necesarias para aprender , aprender desde casa, desde el amor y el acompañamiento sin notar la ausencia a ese lugar mágico llamado Centro Infantil... Todo gracias al compañerismo y la perseverancia fue más significativo, logrando así un año de aprendizaje de innovación y creatividad.",Transformando paradigmas,Orgullo,Todo el tiempo,La apropiación y uso de herramientas tecnológicas  El desempeño de los agentes educativos y sus prácticas El trabajo colaborativo entre los agentes educativos ,1,0,0,0,1,0,0,0,0,1,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Creatividad e Innovación,0,0,0,0,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,130348133,74a51d40-8ad7-4d6c-94d5-c4fa4cabf72b,2020-10-20T23:54:01,,178
2020-10-21T17:38:50.981-05:00,2020-10-21T17:54:24.862-05:00,2020-10-20,Sí,2020-10-21,Antioquia,,CI HUELLITAS DE ANGELES,,,,"Durante este año lo mas significativo para mi fue vivir bajo las condiciones limitadas de vida y confinamiento en casa. Trabajar de manera virtual los temas que parecian imposibles y que podrian hacerse solamente de forma presencial. Desarrollar una labor de equipo con todos los compañeros del grupo interdisciplinario del jardin. Experimente muchos sentimientos de temor, angustia y tambien amistad y cercania con mis compañeros de trabajo",La pandemia y la enseñanza de vida,Motivación,Todo el tiempo,Los momentos de alimentación de las niñas y los niños El desempeño de los agentes educativos y sus prácticas El trabajo colaborativo entre los agentes educativos ,0,0,0,1,1,0,0,0,0,1,0,Agentes educativos,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo Manejo de herramientas tecnológicas Creatividad e Innovación,1,0,0,0,1,0,1,0,Potenciar el desarrollo de los niños y las niñas.,130694393,4ea6bf8e-4291-433e-aad5-c6ec11a4a048,2020-10-21T22:54:26,,190
2020-10-26T14:51:14.694-05:00,2020-10-26T15:10:48.052-05:00,2020-10-25,Sí,2020-10-26,Antioquia,,CI HUELLITAS DE ANGELES,,,,En el centro infantil a partir de la contingencia por el Covid 19 he aprenido a valorar todos los procesos que se llevan en la presencialidad ya que siento sobre carga de trabajos y siento que el impacto no es tan potente como en la presencialidad.,#Covid19,Tristeza,De vez en cuando,La forma como están organizadas las rutinas diarias,0,1,0,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Resolución de problemas Creatividad e Innovación,1,0,0,1,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,132434715,210e1e27-2721-4c81-880c-8f3b19634ae1,2020-10-26T20:05:14,,252
2020-10-19T21:03:32.594-05:00,2020-10-19T21:11:00.424-05:00,2020-10-18,Sí,2020-10-19,Antioquia,,CI HUELLITAS DE ANGELES,,,,"Más que una historia es la situación por la que atravesamos cada uno de los agentes educativos del centro infantil, sobre todo el equipo interdisciplinario porque se comparten historias de vida y cada uno de los compañeros aporta desde su profesión y cercanía, consideró que  en mi entidad hay muy buen equipo de trabajo, hay colaboración, cooperación, amistad, complicidad y eso nos hace crecer cada vez más como personas.",Creciendo juntos,Alegría,Todo el tiempo,El desempeño de los agentes educativos y sus prácticas La calidad de las interacciones entre los actores El trabajo colaborativo entre los agentes educativos ,0,0,0,0,1,0,1,0,0,1,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Resolución de problemas,1,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,130041425,4b35f464-c27a-444a-b76a-75fea3264e7b,2020-10-20T02:11:11,,158
2020-10-22T14:47:26.383-05:00,2020-10-22T15:10:44.309-05:00,2020-10-21,Sí,2020-10-22,Antioquia,,CI LA PRADERA,,,,"Durante este tiempo de pandemia realicé acompañamiento a una entrega de paquetes alimentarios en un Centro Infantil, normalmente en las primeras entregas sólo iban los adultos, sin embargo, en esta oportunidad la mamá no llegó sola, venía acompañada de una princesa hermosa con vestido y tapabocas. Era extraño para el equipo ver niños y niñas de la sede y a la vez una situación incómoda pensar que por el virus no podíamos acercarnos y abrazarlos. Yo era una de las que mantiene reforzando en el equipo de trabajo a importancia del distanciamiento y evitar el contacto. Cuando esta princesa nos ve lo primero que hace es estirar sus brazos para que le diéramos una abrazo, yo pensaba no debemos hacerlo, pero por otro lado decía, no la puedo dejar con los brazos estirados, por un momento y rezándole a Dios que nada malo le pasara ella, me olvidé del covid y le di un abracito que nos hizo muy feliz a las dos",#abrazosentiempodecovid,Alegría,De vez en cuando,La calidad de las interacciones entre los actores El acompañamiento a las transiciones de las niñas y los niños,0,0,0,0,0,0,1,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Resolución de problemas Vida y Carrera,0,0,0,1,0,0,0,1,Potenciar el desarrollo de los niños y las niñas.,131086754,e8238f66-37e0-4f2f-b848-13b73ff9313c,2020-10-22T20:10:47,,210
2020-10-22T10:00:29.736-05:00,2020-10-22T10:30:27.682-05:00,2020-10-21,Sí,2020-10-22,Antioquia,,CI LA PRADERA,,,,"Hace algún tiempo una madre venezolana solicito un cupo para su hijo de 3 años, ella estaba feliz porque podría trabajar mientras el niño estaba en el jardín, después de la primera semana el padre tomo la decisión de no llevar más al niño al CI. Luego de investigar el motivo de su inasistencia, la madre manifestó que el padre no quería seguir llevando al niño al CI porque sus ventas en la calle habían bajado, ya que cuando vendía con el niño generaba más ingresos. Se le informo a los padres que estaban vulnerando un derecho y que en Colombia se prevalece por la educación de los niños y niñas, no les importo lo que se les dijo y continuaron vendiendo con el niño. Para finalizar decidí activar la ruta por ICBF y realizar una visita domiciliaria con el equipo interdisciplinario para verificar las condiciones de salud del niño. El niño se encuentra en el momento en un proceso de restablecimientos.",Medellín una cuidad que cuida sus niños y niñas…no más trabajo infantil,Tranquilidad,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil El acompañamiento a las transiciones de las niñas y los niños El trabajo colaborativo entre los agentes educativos ,0,0,1,0,0,0,0,1,0,1,0,Niños/niñas,,Me confundí y no sabía qué contar,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Resolución de problemas Manejo de herramientas tecnológicas Manejo de la Información y Comunicación Creatividad e Innovación,1,0,0,1,1,1,1,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,130947943,e0d929f4-4ebd-42c6-8a5f-3d8624173d8c,2020-10-22T15:30:28,,204
2020-10-22T16:06:11.487-05:00,2020-10-22T16:29:17.704-05:00,2020-10-21,Sí,2020-10-22,Antioquia,,CI LA PRADERA,,,,"La historia de un niño que presentaba comportamiento desafiante oposicionista, se presenta con comportamientos no adecuados bruscos con los amiguitos le quitaba los juguetes a los compañeros.  Esto fue un reto para la profesoras y todo el equipo interdisciplinario, no asumía las normas, desde este desafío se iniciaron diferente estrategias pedagogicas para la intervención. Como fijar metas por adelantando y recompensar. Usar precauciones  de transiciones. Usar oraciones empáticas para darle a entender que sabemos cómo se siente. Utilizar halagos. Fue un gran reto, desde la impotencia que llevo a buscar grandes soluciones.. todos unidos como un gran equipo.",Un cambio repentino....,Impotencia ,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil El acompañamiento a las transiciones de las niñas y los niños,0,0,1,0,0,0,0,1,0,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Manejo de herramientas tecnológicas,0,0,0,0,1,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,131108017,099b69f8-f417-46ff-9aab-2effbcc86910,2020-10-22T21:29:19,,214
2020-10-21T02:15:31.266-05:00,2020-10-21T02:28:31.645-05:00,2020-10-20,Sí,2020-10-21,Antioquia,,CI LA PRADERA,,,,"Para mi es muy gratificante la aceptacion por parte de las familia durante este año tan diferente el amor y el cariño demostrado por cada una de ellas en particular una niña y una familia que me.expresa diariamente y me.pregunta que si yo volvere a estar con los.mismos niños el proximo año que ella por nada del  mundo quiere eaatr con otra docente segun la madre soy lamunica docente que con mi ternura y delicadeza logre tocar el corazon de su hija ya que tiene un temperamento muy dificil y que si eso lo.logre en tan poco tiempo que comparti con ella de manera presencial no se alcanzaria a imaginar su amor si hubiese estado todo el año de manera presencial, qye a diario se levanta diciendo extraño a mi profe la voy a llamar, y la madre esta muy agradeda valora y admira lo que logre con su niña y que hablara con el.que sea necesario para que yo este con ella el prox año para ella estar mucho mas tranquila.",CARIÑO A PRIMERA VISTA,Motivación,De vez en cuando,El acompañamiento a las transiciones de las niñas y los niños,0,0,0,0,0,0,0,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Pensamiento Crítico Resolución de problemas Creatividad e Innovación Vida y Carrera,1,0,1,1,0,0,1,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,130407444,451f6e6b-7249-445a-95dd-824200dd2114,2020-10-21T07:28:43,,180
2020-10-23T13:20:42.330-05:00,2020-10-23T13:34:35.538-05:00,2020-10-22,Sí,2020-10-23,Antioquia,,CI MANRIQUE VERSALLES,,,,"Hace pocos días me encontraba realizando las respectivas entregas alimentarias de los niños y niñas, cuando en un momento llegó una madre y detrás de ella había alguien escondido, y era un niño que tránsito de mi grupo a la escuela el año pasado,  cuando de repente me sorprendió con una gran sonrisa y una flor y me dijo ""mi profe johana te amo mucho, eres la mejor profesora"" ;  no pude conterme y lo abraze y le dije yo también te quiero mati, gracias por este hermoso detalle y el con su sonrisa me alegro el día. Reconociendo que cuando esté niño estuvo en mi grupo presentaba conductas inadecuadas en su comportamiento pero cuando empece a interactuar con él y a entender sus comportamientos el dio un cambio radical para ese entonces. Este momento para mí fue mágico y muy significativo ya que me demuestra que los niños y niñas me recuerdan de la mejor manera en sus corazones y para mí esto se llama felicidad y gratitud con mi labor y profesión.",#Sonrisas que te cambian la vida,Motivación,De vez en cuando,El desempeño de los agentes educativos y sus prácticas La disposición intencionada de los espacios y ambientes La calidad de las interacciones entre los actores El acompañamiento a las transiciones de las niñas y los niños,0,0,0,0,1,1,1,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo Resolución de problemas Manejo de la Información y Comunicación Vida y Carrera,1,0,0,1,0,1,0,1,Potenciar el desarrollo de los niños y las niñas.,131462871,1919b709-d146-4b03-9bfc-723e7afe9d79,2020-10-23T18:34:46,,234
2020-10-23T18:12:09.806-05:00,2020-10-23T18:20:15.281-05:00,2020-10-22,Sí,2020-10-23,Antioquia,,CI MANRIQUE VERSALLES,,,,La empatia especifica con una niña introvertida que paso por proceso de reestablecimiento de derechos al acercarme a darme un abrazo y regalarme su brillo de labios porque observa que siempre lo uso y es de mi agrado. Todo esto en un contexto de empatia y contacto visual,#yomepintoporti??,Orgullo,De vez en cuando,El desempeño de los agentes educativos y sus prácticas La calidad de las interacciones entre los actores,0,0,0,0,1,0,1,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Pensamiento Crítico Manejo de la Información y Comunicación,0,0,1,0,0,1,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,131520537,9b94f6a8-d3fe-4ebc-84b6-6a8d95ee2654,2020-10-23T23:20:15,,240
2020-10-22T15:29:09.033-05:00,2020-10-22T15:42:44.398-05:00,2020-10-21,Sí,2020-10-22,Antioquia,,CI MANRIQUE VERSALLES,,,,"Un día volvimos a las sede y a nuestra cotidianidad con nuestros niños, al principio fueron días difíciles porque la adaptación era complicada, depronto un día todo estaba tranquilo, los niños y las niñas estaban tranquilos y le dimos continuidad al proceso, depronto un día sin esperarlo hubo que trabajar desde la casa, y aumentar el uso de Tics, el contacto se hizo poco, casi impersivible y nos sentimos tan vulnerables, llenos de miedo y angustia, ya no nos podíamos tocar, ni abrazar, y más aún no podíamos ver a nuestros niños. Nos tocó adaptarnos y aprender acerca del contacto sin contacto, aprender a través de las pantallas, era horrible y lo sigue siendo.",Confinamiento,Impotencia ,Única vez,La apropiación y uso de herramientas tecnológicas  La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas La calidad de las interacciones entre los actores El trabajo colaborativo entre los agentes educativos ,1,0,1,0,1,0,1,0,0,1,0,Niños/niñas,,Me dio curiosidad e inventé la historia,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,0,0,1,0,Trabajo Colaborativo Pensamiento Crítico Manejo de la Información y Comunicación Creatividad e Innovación Vida y Carrera,1,0,1,0,0,1,1,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,131095908,b54da9d1-cd51-4cf5-8c5c-548b759bdcd4,2020-10-22T20:42:55,,212
2020-10-23T15:37:31.711-05:00,2020-10-23T19:34:56.289-05:00,2020-10-22,Sí,2020-10-23,Antioquia,,CI MANRIQUE VERSALLES,,,,"Una realidad cómo de película De repente iniciando mi proceso con el centro infantil Manrique Versalles, estalló la pandemia por el COVID 19, ummm, menudo tema que cambió totalmente nuestro día a día, de un momento a otro ya no estaba madrugando para ir presencialmente al centro infantil, sino que estaba madrugando para sentarme en mi escritorio y atender las necesidades de mi empleo de forma virtual, así sin más ni más, me tocó al igual que mis compañeros(as) y que los niños(as) del centro infantil cambiar todo de un día para otro.  Todo este proceso que en mi opinión ha tenido múltiples dificultades, ha sido algo que me ha traído aprendizajes sin igual y me ha llevado a ver todo desde otra perspectiva, considero que todo forma parte de la aventura, sin embargo una situación cómo la que afronta hoy mi centro infantil, mi ciudad, mi país, mi mundo, solo la había contemplado en películas y en fuentes históricas, sobre la gripe española ó la peste bubónica, esta última la peor emergencia sanitaria que le ha ocurrido a la humanidad, para mí los ejes de esta historia somos todos, que día a día le damos nuestra mejor cara y le sonreímos al mundo, aguardando por momentos mejores, con menos incertidumbre, con más tranquilidad. A través de esta nueva realidad he podido encontrar nuevas teorías que han sido fascinantes y en las cuales me he apoyado para enfrentar momentos cómo el actual, son principios simples cómo conocer mi alcance sobre lo que ocurre, un ejemplo simple es, por más que yo quiera que llueva, no depende de mí, solo puedo dejarlo ser, este enfoque me permite no estresarme por lo que no depende de mí y me ayuda a enfocarme en lo que si depende de mí , que es donde realmente puedo formar parte activa del cambio. Casi nunca hablo de mí, pero me es complejo analizar la percepción real de cómo se sienten mis compañeros(as), las familias beneficiarias, los niños(as), a través de la virtualidad, creo que sienten incertidumbre, pero es solo una suposición, confío en que pronto saldremos de esta película inesperada en la que todos estamos inmersos y por el momento solo hay que dejarlo ser, vivir cada día con lo que nos brinda la vida como si fuera el último, considero que es importante sentirnos finitos, nuestro tiempo en este mundo es limitado, por eso lo debemos aprovechar al máximo en ser felices y disfrutar, aprender, en cada momento ya que el momento que pasa es único e irrepetible.",hashtag(#) Una realidad cómo de película,Motivación,De vez en cuando,La forma como están organizadas las rutinas diarias,0,1,0,0,0,0,0,0,0,0,0,Otro,"Agentes educativos, niños(as), familias y yo",Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo Sostenibilidad Pensamiento Crítico Resolución de problemas Manejo de herramientas tecnológicas Manejo de la Información y Comunicación Creatividad e Innovación Vida y Carrera,1,1,1,1,1,1,1,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,131528948,602dcbc1-1cd4-481b-aa44-9212312678cf,2020-10-24T00:34:59,,244
2020-10-23T23:39:42.322-05:00,2020-10-23T23:44:03.876-05:00,2020-10-22,Sí,2020-10-23,Antioquia,,CI POR UN NUEVO SANTANDER,,,,Creo que el teletrabajo ha sido una experiencia que ha generado muchos sentimientos,#teletrabajo,Impotencia ,Todo el tiempo,La apropiación y uso de herramientas tecnológicas ,1,0,0,0,0,0,0,0,0,0,0,Niños/niñas,,Me confundí y no sabía qué contar,Ninguna de las anteriores,0,0,0,0,0,1,Manejo de herramientas tecnológicas,0,0,0,0,1,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",131552657,eb3d67ab-cfb2-4adf-b1ad-5ad71fe7ce4e,2020-10-24T04:44:04,,246
2020-10-20T14:42:30.932-05:00,2020-10-20T15:12:14.199-05:00,2020-10-19,Sí,2020-10-20,Antioquia,,CI POR UN NUEVO SANTANDER,,,,"en los encuentros en Zoom había programado uno de transito éxito  ese dia solo ingresaron  las docentes para saludar a los niños y las niñas y mi camara permanecio apagada  para darles una sorpresa, cuando prendi mi camara y comense","Había programado un encuentro por Zoom sobre transito exitoso con los niños y niñas de 4 años , las docentes y yo les íbamos a dar la sorpresa de mi participación en el encuentro; estuve un tiempo con la cámara apagada de un momento a otro anunciaron las docentes que había un  invitado,  alguien que los extrañaba mucho  y cuando comencé a cantar y prendí la cámara les dio tanta alegría .Unos saltaban , otros se reían con tanta alegría y otros me saludaban con su mano fue  tanta  la emoción que me dio  que  me conmovió tanto que me puse a llorar  de tanta felicidad que  sentí. Estoy  feliz de mi labor y muy orgullosa de ella del amor sincero que recibo de mis niños y niñas y todo el amor que tengo para repartir entre ellos.",Alegría,De vez en cuando,La calidad de las interacciones entre los actores,0,0,0,0,0,0,1,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Manejo de la Información y Comunicación Creatividad e Innovación Vida y Carrera,1,0,0,0,0,1,1,1,Potenciar el desarrollo de los niños y las niñas.,130316565,23251b4f-5e95-4692-bc56-717d7ca835a7,2020-10-20T20:12:14,,174
2020-10-22T15:07:51.322-05:00,2020-10-22T15:13:37.933-05:00,2020-10-21,Sí,2020-10-22,Antioquia,,CI POR UN NUEVO SANTANDER,,,,"La situación de la virtualidad no permite que haya un espacio de descanso y de cambio d ambiente, esto me ha traido malestar general, tanto desde lo biologico como desde lo psicologico",El cansancio,Tristeza,Todo el tiempo,La forma como están organizadas las rutinas diarias,0,1,0,0,0,0,0,0,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas,0,0,0,1,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",131087781,4bc9fffc-9b3e-41bd-be91-c0f19a40e592,2020-10-22T20:13:36,,211
